45994,1483229239,123.32705,26.9173667
45994,1483229400,123.327998838,26.9168270045
45994,1483229700,123.329893091,26.9161776437
45994,1483230000,123.331951636,26.9159919915
45994,1483230300,123.334123142,26.9161061726
45994,1483230600,123.336147435,26.9156896032
45994,1483230900,123.33803381,26.9147563093
45994,1483231200,123.340004612,26.9139397434
45994,1483231500,123.342052673,26.9132576066
45994,1483231800,123.344004727,26.9123954956
45994,1483232100,123.345879611,26.9114228431
45994,1483232400,123.347864134,26.9108393237
45994,1483232700,123.349962637,26.9106324839
45994,1483233000,123.352092598,26.9104752122
45994,1483233300,123.354287985,26.9103209077
45994,1483233600,123.356734185,26.9101365164
45994,1483233900,123.359034246,26.9099704996
45994,1483234200,123.359460218,26.9100386566
45994,1483234500,123.358728359,26.9101790628
45994,1483234800,123.361171334,26.9095034808
45994,1483235100,123.366424741,26.908054948
45994,1483235400,123.369772856,26.9066397229
45994,1483235700,123.371128174,26.9054161925
45994,1483236000,123.372948983,26.904582878
45994,1483236300,123.3753292,26.9040457155
45994,1483236600,123.377463601,26.9033063958
45994,1483236900,123.379366297,26.9023926718
45994,1483237200,123.381435696,26.901623035
45994,1483237500,123.383657535,26.9010245015
45994,1483237800,123.385864348,26.9005852183
45994,1483238100,123.388048566,26.9002485925
45994,1483238400,123.390224871,26.8998456154
45994,1483238700,123.392340308,26.8992562635
45994,1483239000,123.394236702,26.8981627263
45994,1483239300,123.395948452,26.8966815061
45994,1483239600,123.397602705,26.8952030569
45994,1483239900,123.399291197,26.8938734804
45994,1483240200,123.401246309,26.8930308803
45994,1483240500,123.403442336,26.8926118398
45994,1483240800,123.405773614,26.8923926
45994,1483241100,123.407825328,26.8918687069
45994,1483241400,123.408527502,26.8897527364
45994,1483241700,123.408264523,26.8866432209
45994,1483242000,123.408156255,26.8842335535
45994,1483242300,123.408051321,26.8822151453
45994,1483242600,123.40744163,26.8796237967
45994,1483242900,123.406570692,26.8773065222
45994,1483243200,123.40607271,26.8773814791
45994,1483243500,123.405612122,26.8784997038
45994,1483243800,123.404355892,26.8773547074
45994,1483244100,123.402506713,26.8748612606
45994,1483244400,123.400593793,26.8733674281
45994,1483244700,123.398651333,26.8725980579
45994,1483245000,123.396710453,26.8717646181
45994,1483245300,123.394737428,26.8708897963
45994,1483245600,123.392658833,26.870078958
45994,1483245900,123.390635777,26.8692157573
45994,1483246200,123.389013165,26.8680475686
45994,1483246500,123.388918223,26.8677371326
45994,1483246800,123.392626953,26.8706720641
45994,1483247100,123.399134773,26.875798742
45994,1483247400,123.406244285,26.8808124723
45994,1483247700,123.413751241,26.8855656514
45994,1483248000,123.421351232,26.8898852481
45994,1483248300,123.42909296,26.8939944575
45994,1483248600,123.437093727,26.8983452498
45994,1483248900,123.445339552,26.9024545542
45994,1483249200,123.453801556,26.9054868346
45994,1483249500,123.462496681,26.9077738009
45994,1483249800,123.471453295,26.9098779597
45994,1483250100,123.480494686,26.9123021712
45994,1483250400,123.489340572,26.915829666
45994,1483250700,123.498166879,26.9197242494
45994,1483251000,123.507250968,26.9228328095
45994,1483251300,123.516655001,26.925488674
45994,1483251600,123.526467576,26.9282116109
45994,1483251900,123.535637446,26.9303870647
45994,1483252200,123.542641014,26.9311176799
45994,1483252500,123.547795693,26.9322028094
45994,1483252800,123.551579257,26.936258809
45994,1483253100,123.553407708,26.9416447402
45994,1483253400,123.552454793,26.946024252
45994,1483253700,123.549499362,26.9496258215
45994,1483254000,123.545592017,26.952777159
45994,1483254300,123.541146492,26.9553109124
45994,1483254600,123.536699631,26.9570048356
45994,1483254900,123.532402976,26.9582192547
45994,1483255200,123.528444313,26.9594092306
