33444,1483251356,121.7174,27.1594833
33444,1483251600,121.720390583,27.1615371797
33444,1483251900,121.723567926,27.164622392
33444,1483252200,121.726194236,27.1683251964
33444,1483252500,121.728463451,27.1724454831
33444,1483252800,121.730747012,27.1765999896
33444,1483253100,121.732812291,27.1808948101
33444,1483253400,121.734190933,27.1855537384
33444,1483253700,121.734983596,27.1904520057
33444,1483254000,121.735409608,27.1953354263
33444,1483254300,121.735710768,27.2001681152
33444,1483254600,121.736316586,27.2048967573
33444,1483254900,121.737031348,27.2095883905
33444,1483255200,121.73745162,27.2143773281
33444,1483255500,121.737673557,27.2192208111
33444,1483255800,121.737896195,27.2240325727
33444,1483256100,121.738084292,27.2288372486
33444,1483256400,121.738176076,27.233676167
33444,1483256700,121.738264989,27.2384933554
33444,1483257000,121.738494865,27.2432025781
33444,1483257300,121.738762364,27.2478655183
33444,1483257600,121.73891102,27.2525755753
33444,1483257900,121.73910149,27.2572678005
33444,1483258200,121.73956859,27.2618468475
33444,1483258500,121.740181957,27.2663590002
33444,1483258800,121.740755673,27.2708704055
33444,1483259100,121.741305957,27.2753738253
33444,1483259400,121.741856838,27.2798586982
33444,1483259700,121.742352123,27.284366368
33444,1483260000,121.742716373,27.2889522801
33444,1483260300,121.742867921,27.2936047264
33444,1483260600,121.742700561,27.2983080344
33444,1483260900,121.742398952,27.3030343836
33444,1483261200,121.742200586,27.3077481697
33444,1483261500,121.742000553,27.3124522708
33444,1483261800,121.741663947,27.3171505274
33444,1483262100,121.741629488,27.3216980046
33444,1483262400,121.742443497,27.3259144016
33444,1483262700,121.7440933,27.3297900091
33444,1483263000,121.746561816,27.3333138197
33444,1483263300,121.748689018,27.3343173604
33444,1483263600,121.749085008,27.3302023924
33444,1483263900,121.748255196,27.3242783072
33444,1483264200,121.746797115,27.3204424085
33444,1483264500,121.745487649,27.317517057
33444,1483264800,121.745199453,27.3141707533
33444,1483265100,121.74514098,27.3106046053
33444,1483265400,121.744443774,27.3070402961
33444,1483265700,121.743610461,27.3034438243
33444,1483266000,121.743181877,27.2997785126
33444,1483266300,121.742887017,27.2960704574
33444,1483266600,121.742439992,27.2923471833
33444,1483266900,121.742164672,27.2886010677
33444,1483267200,121.742446751,27.2848230289
33444,1483267500,121.742539384,27.2810823631
33444,1483267800,121.74154684,27.2774621216
33444,1483268100,121.739871223,27.2739096642
33444,1483268400,121.737921835,27.2703714809
33444,1483268700,121.7355,27.2671333
33444,1483269000,121.732409705,27.2644770801
33444,1483269300,121.729303265,27.2624724819
33444,1483269600,121.726811738,27.2611868964
33444,1483269900,121.72464359,27.2604563199
33444,1483270200,121.722491473,27.2601078537
33444,1483270500,121.722010739,27.2605861151
33444,1483270800,121.72514782,27.2624139221
33444,1483271100,121.729428446,27.2649585417
33444,1483271400,121.732189284,27.2675388501
33444,1483271700,121.733995174,27.2716089455
33444,1483272000,121.735423338,27.2786508804
33444,1483272300,121.736731766,27.2857153236
33444,1483272600,121.73815581,27.2901172942
33444,1483272900,121.739695661,27.2936248171
33444,1483273200,121.741352274,27.2976401918
33444,1483273500,121.74333846,27.3017465268
33444,1483273800,121.745821177,27.3056183951
33444,1483274100,121.749027506,27.3091568303
33444,1483274400,121.75312107,27.3122896945
33444,1483274700,121.756327472,27.3156076298
33444,1483275000,121.757305058,27.3195573163
33444,1483275300,121.757535121,27.3236611379
33444,1483275600,121.758114091,27.3275660285
33444,1483275900,121.75863704,27.3314618438
33444,1483276200,121.758823433,27.3354802854
33444,1483276500,121.758971658,27.3395020122
33444,1483276800,121.759287834,27.3434458363
33444,1483277100,121.759779653,27.3474475264
33444,1483277400,121.760448495,27.3515958415
33444,1483277700,121.760935303,27.3555789687
33444,1483278000,121.761012708,27.3592030527
33444,1483278300,121.761378826,27.3634020006
33444,1483278600,121.762463379,27.3687311254
33444,1483278900,121.762144279,27.3706641327
33444,1483279200,121.759072883,27.3663170942
33444,1483279500,121.756035057,27.3603635147
33444,1483279800,121.755062971,27.3562209999
33444,1483280100,121.754705485,27.3525930642
33444,1483280400,121.753950389,27.3485727314
33444,1483280700,121.753245111,27.3444124362
33444,1483281000,121.752841047,27.3402569734
33444,1483281300,121.752419268,27.3360789699
33444,1483281600,121.751796314,27.3318651548
33444,1483281900,121.750778981,27.3277171027
33444,1483282200,121.749279631,27.3236871452
33444,1483282500,121.748122327,27.3196195626
33444,1483282800,121.747737361,27.3154326191
33444,1483283100,121.747609207,27.3112060969
33444,1483283400,121.747439251,27.3069921126
33444,1483283700,121.7461487,27.3031858432
33444,1483284000,121.743254757,27.2999617243
33444,1483284300,121.74128532,27.296307459
33444,1483284600,121.741446187,27.2917445504
33444,1483284900,121.741915596,27.2871465284
33444,1483285200,121.741830878,27.282927495
33444,1483285500,121.741832773,27.2787943362
33444,1483285800,121.742204894,27.2746115556
33444,1483286100,121.74235818,27.27047976
33444,1483286400,121.742030042,27.2664435629
33444,1483286700,121.74152391,27.2624442459
33444,1483287000,121.740989845,27.2584546311
33444,1483287300,121.740701903,27.2544755329
33444,1483287600,121.740777897,27.2505076376
33444,1483287900,121.740976771,27.2465598272
33444,1483288200,121.74118602,27.2426374784
33444,1483288500,121.741340211,27.2387818507
33444,1483288800,121.741411993,27.2350093555
33444,1483289100,121.741514092,27.2312244545
33444,1483289400,121.741665382,27.2273904133
33444,1483289700,121.740940244,27.2237162363
33444,1483290000,121.739011031,27.2204068152
33444,1483290300,121.738222905,27.220283782
33444,1483290600,121.739493201,27.2243369691
33444,1483290900,121.740526952,27.2274168852
33444,1483291200,121.740462141,27.2275949497
33444,1483291500,121.740442356,27.227552525
33444,1483291800,121.740842403,27.2282011068
33444,1483292100,121.7400949,27.2265274986
33444,1483292400,121.73770739,27.2216013737
33444,1483292700,121.735945409,27.2180778974
33444,1483293000,121.735602332,27.2175986172
33444,1483293300,121.735418653,27.2178441452
33444,1483293600,121.734874981,27.2178414877
33444,1483293900,121.734282765,27.2177869131
33444,1483294200,121.733760392,27.2177639225
