37626,1483229008,121.5668167,27.2421667
37626,1483229100,121.566825958,27.2420089327
37626,1483229400,121.566910726,27.241588236
37626,1483229700,121.567079037,27.2413110526
37626,1483230000,121.567287597,27.2410639945
37626,1483230300,121.566935408,27.2392729779
37626,1483230600,121.565913523,27.2354588878
37626,1483230900,121.565318562,27.2299514348
37626,1483231200,121.565427532,27.2230455762
37626,1483231500,121.565458769,27.2171591694
37626,1483231800,121.56521236,27.2128964137
37626,1483232100,121.565112688,27.2087731091
37626,1483232400,121.565268182,27.2043695589
37626,1483232700,121.565442187,27.1999235206
37626,1483233000,121.565545246,27.1955112763
37626,1483233300,121.565421493,27.1911042754
37626,1483233600,121.565057044,27.1866948799
37626,1483233900,121.564819355,27.1822976271
37626,1483234200,121.56480201,27.1779186154
37626,1483234500,121.564969551,27.1735802639
37626,1483234800,121.565312365,27.1692853729
37626,1483235100,121.565825601,27.1650059613
37626,1483235400,121.566471049,27.1607346683
37626,1483235700,121.566914333,27.156467601
37626,1483236000,121.567103198,27.1522121792
37626,1483236300,121.567277758,27.1480409799
37626,1483236600,121.567445283,27.1439379871
37626,1483236900,121.567200937,27.1396284417
37626,1483237200,121.56680918,27.1352475281
37626,1483237500,121.569113751,27.132370861
37626,1483237800,121.574081449,27.1316165196
37626,1483238100,121.576741349,27.1351023119
37626,1483238400,121.576497391,27.1425368295
37626,1483238700,121.576610701,27.148504511
37626,1483239000,121.57765968,27.1522355735
37626,1483239300,121.579064005,27.1560524883
37626,1483239600,121.580630774,27.1603315581
37626,1483239900,121.58181958,27.1645330285
37626,1483240200,121.582580828,27.1685829011
37626,1483240500,121.583257696,27.1726636591
37626,1483240800,121.5839159,27.1768286198
37626,1483241100,121.58457693,27.1812047568
37626,1483241400,121.585580401,27.1857215639
37626,1483241700,121.588968622,27.1898155324
37626,1483242000,121.594391677,27.1934976404
37626,1483242300,121.597762706,27.1973922412
37626,1483242600,121.598772879,27.2015655909
37626,1483242900,121.599450701,27.2058156464
37626,1483243200,121.600066387,27.2100996364
37626,1483243500,121.600355608,27.2143565384
37626,1483243800,121.600372614,27.2185807689
37626,1483244100,121.600621932,27.222792224
37626,1483244400,121.600957616,27.2269813317
37626,1483244700,121.600248677,27.2310839004
37626,1483245000,121.598433036,27.2344493882
37626,1483245300,121.596025701,27.2337000686
37626,1483245600,121.593539404,27.2290745375
37626,1483245900,121.593339701,27.2245152194
37626,1483246200,121.595136919,27.220568279
37626,1483246500,121.595122087,27.2169776668
37626,1483246800,121.593113709,27.2136537181
37626,1483247100,121.591454494,27.2103460193
37626,1483247400,121.590393119,27.2070188498
37626,1483247700,121.589544666,27.2036750958
37626,1483248000,121.588817905,27.2003334661
37626,1483248300,121.588016494,27.197068213
37626,1483248600,121.587162792,27.1937405643
37626,1483248900,121.586424667,27.1897793299
37626,1483249200,121.585853812,27.1860093439
37626,1483249500,121.5855811,27.1857480186
37626,1483249800,121.585323582,27.1881251896
37626,1483250100,121.584008786,27.1888296454
37626,1483250400,121.581923525,27.1879782018
37626,1483250700,121.580415041,27.1873555476
37626,1483251000,121.579304888,27.1869981895
37626,1483251300,121.577595018,27.1865075857
37626,1483251600,121.576015863,27.1860976316
37626,1483251900,121.577222514,27.1865743057
37626,1483252200,121.580971332,27.1884348776
37626,1483252500,121.585833877,27.1930599309
37626,1483252800,121.590890265,27.1996572973
37626,1483253100,121.593628379,27.2054665567
37626,1483253400,121.594595119,27.2103833862
37626,1483253700,121.59595062,27.2146783832
37626,1483254000,121.59770931,27.2185331428
37626,1483254300,121.599497945,27.2224189653
37626,1483254600,121.601180755,27.2264278799
37626,1483254900,121.602444858,27.2307338256
37626,1483255200,121.603277876,27.2353059293
37626,1483255500,121.603696129,27.2400335009
37626,1483255800,121.603875926,27.2448059194
37626,1483256100,121.604289381,27.2493419157
