37004,1483229347,121.5584167,27.2402333,2.90000009536743,181.199996948242,双船
37004,1483229920,121.5608833,27.2397,1.79999995231628,30.1000003814697,双船
37004,1483230517,121.56335,27.2426667,1.89999997615814,0,双船
37004,1483231115,121.5646333,27.2422333,0.800000011920929,0,双船
37004,1483231712,121.5654333,27.2415333,0.699999988079071,0,双船
37004,1483232310,121.5661333,27.23705,6.5,181.5,双船
37004,1483232907,121.5614833,27.22315,2.59999990463257,195.199996948242,双船
37004,1483233505,121.5607833,27.21475,3.20000004768372,156.800003051758,双船
37004,1483234102,121.5630167,27.2064167,3.59999990463257,168.699996948242,双船
37004,1483234701,121.5674,27.1984167,2.70000004768372,153,双船
37004,1483235300,121.5737833,27.1906,3.20000004768372,142.899993896484,双船
37004,1483235896,121.5739833,27.1813667,3,177.5,双船
37004,1483236494,121.5744333,27.1728,3.29999995231628,149.699996948242,双船
37004,1483237092,121.5739167,27.1648,2.90000009536743,197.600006103516,双船
37004,1483237688,121.5736,27.1569,3.20000004768372,172.699996948242,双船
37004,1483238287,121.5738,27.1490333,2.59999990463257,203.699996948242,双船
37004,1483238885,121.5729333,27.1413,4.40000009536743,159.899993896484,双船
37004,1483239481,121.5725167,27.1337667,3,158.899993896484,双船
37004,1483240079,121.5836333,27.1341,6,22.6000003814697,双船
37004,1483240677,121.5861333,27.1456333,3.59999990463257,336.799987792969,双船
37004,1483241277,121.5869,27.1538833,2.70000004768372,328.899993896484,双船
37004,1483241872,121.58765,27.1620667,4,26.2000007629395,双船
37004,1483242470,121.5882,27.1703167,3.70000004768372,52.2000007629395,双船
37004,1483243067,121.5902333,27.1791667,4.30000019073486,38.4000015258789,双船
37004,1483243666,121.5914833,27.18795,3.70000004768372,19.2999992370605,双船
37004,1483244266,121.59245,27.19675,4.09999990463257,353.5,双船
37004,1483244865,121.5964167,27.2059,3.90000009536743,19.5,双船
37004,1483245465,121.5978333,27.21455,2.90000009536743,327.700012207031,双船
37004,1483246058,121.5986167,27.2230667,4.09999990463257,33.2000007629395,双船
37004,1483246659,121.5985667,27.23165,2.29999995231628,349.799987792969,双船
37004,1483247259,121.60025,27.2404,3.70000004768372,23.6000003814697,双船
37004,1483247863,121.5922833,27.23955,5,186.800003051758,双船
37004,1483248478,121.5920833,27.2306667,2.40000009536743,178.800003051758,双船
37004,1483249043,121.59055,27.2245667,2.20000004768372,171.600006103516,双船
37004,1483249641,121.59055,27.2179833,2.59999990463257,214.100006103516,双船
37004,1483250239,121.5912,27.2113833,2.40000009536743,151.600006103516,双船
37004,1483250857,121.5897,27.2043667,2.79999995231628,178,双船
37004,1483251434,121.5851,27.1993,1.39999997615814,203.199996948242,双船
37004,1483252031,121.58565,27.1973,1.60000002384186,109.300003051758,双船
37004,1483252629,121.5855833,27.1957333,0.100000001490116,195.199996948242,双船
37004,1483253226,121.58635,27.1982,5.09999990463257,20.8999996185303,双船
37004,1483253824,121.58285,27.2131833,4.09999990463257,344.700012207031,双船
37004,1483254421,121.5902333,27.222,3.79999995231628,48.2999992370605,双船
37004,1483255019,121.5927167,27.2299833,4.5,5.09999990463257,双船
37004,1483255616,121.5937333,27.2393833,3.70000004768372,343.700012207031,双船
37004,1483256215,121.5944667,27.2485833,2.5,37.0999984741211,双船
37004,1483256811,121.59565,27.2570333,3.29999995231628,54.2000007629395,双船
37004,1483257411,121.5963833,27.2658,3.79999995231628,346.700012207031,双船
37004,1483258005,121.5960667,27.27505,4.30000019073486,0.699999988079071,双船
37004,1483258603,121.59615,27.28375,2.90000009536743,19.5,双船
37004,1483259201,121.5964,27.2923,4.69999980926514,356.799987792969,双船
37004,1483259798,121.5978833,27.3,2.70000004768372,7.40000009536743,双船
37004,1483260397,121.60135,27.3059833,2.09999990463257,37.7999992370605,双船
37004,1483260994,121.6063167,27.3086,3.09999990463257,142.5,双船
37004,1483261621,121.6122667,27.3100167,1.70000004768372,48.9000015258789,双船
37004,1483262187,121.6181833,27.3131667,2,41.7000007629395,双船
37004,1483262785,121.6241667,27.3173833,2.90000009536743,35.0999984741211,双船
37004,1483263382,121.6299,27.3224833,4.09999990463257,4,双船
37004,1483263980,121.63555,27.3277667,3.20000004768372,16.6000003814697,双船
37004,1483264577,121.6412833,27.3329167,3.20000004768372,20.6000003814697,双船
37004,1483265175,121.6472,27.3378333,3.40000009536743,114.400001525879,双船
37004,1483265772,121.6520833,27.3334833,3.90000009536743,192.399993896484,双船
37004,1483266370,121.6535833,27.3268833,3.09999990463257,125.099998474121,双船
37004,1483266968,121.6526,27.3200833,2.90000009536743,152.300003051758,双船
37004,1483267565,121.6519167,27.3129167,2.79999995231628,207.899993896484,双船
37004,1483268164,121.6507167,27.3056,3.20000004768372,180.399993896484,双船
