51827,1483229245,121.6075833,27.2008167,5.90000009536743,250.899993896484,双船
51827,1483229843,121.59955,27.1889333,4.09999990463257,165.699996948242,双船
51827,1483230442,121.5970833,27.1802833,3,223,双船
51827,1483231039,121.5970833,27.1711833,4,160.300003051758,双船
51827,1483231636,121.5977667,27.1622833,3.79999995231628,188,双船
51827,1483232234,121.5979,27.1537833,3,190.800003051758,双船
51827,1483232833,121.5967667,27.1458833,3.09999990463257,190.100006103516,双船
51827,1483233433,121.59195,27.1411667,2.29999995231628,233.899993896484,双船
51827,1483234035,121.5873,27.1369333,3.70000004768372,179,双船
51827,1483234630,121.5944667,27.12605,3.70000004768372,115,双船
51827,1483235230,121.6108167,27.1298,4.90000009536743,77.0999984741211,双船
51827,1483235829,121.62105,27.1357167,3.70000004768372,25.2999992370605,双船
51827,1483236425,121.6281667,27.1431333,3.29999995231628,67.0999984741211,双船
51827,1483237038,121.634,27.1507333,4,63.5,双船
51827,1483237615,121.6392667,27.15775,2.90000009536743,18.8999996185303,双船
51827,1483238213,121.6432667,27.1654333,3.29999995231628,336.799987792969,双船
51827,1483238811,121.6472,27.17305,4.59999990463257,337.200012207031,双船
51827,1483239410,121.6501833,27.1808833,2.40000009536743,343.700012207031,双船
51827,1483240013,121.6502333,27.1887,3.20000004768372,345.700012207031,双船
51827,1483240613,121.6509833,27.1965333,4.69999980926514,344.600006103516,双船
51827,1483241210,121.6543,27.2035333,6.19999980926514,93.9000015258789,双船
51827,1483241808,121.6616667,27.1888833,2.20000004768372,168.5,双船
51827,1483242427,121.6627,27.1818333,2.40000009536743,170.800003051758,双船
51827,1483242996,121.6621167,27.17525,2.29999995231628,189.600006103516,双船
51827,1483243594,121.6618,27.1681667,2.5,184,双船
51827,1483244192,121.6612667,27.1607167,2.5,183.699996948242,双船
51827,1483244790,121.6594167,27.1539,2.90000009536743,192.800003051758,双船
51827,1483245388,121.6550333,27.1487,3,215.600006103516,双船
51827,1483245986,121.65765,27.1426,0.600000023841858,0,双船
51827,1483246584,121.6581167,27.1419167,0.899999976158142,155.600006103516,双船
51827,1483247182,121.65835,27.1411333,1,67.5999984741211,双船
51827,1483247780,121.6609667,27.1439167,7.30000019073486,11.6000003814697,双船
51827,1483248378,121.6841333,27.14545,10.1000003814697,82.1999969482422,双船
51827,1483248975,121.7013167,27.14595,8.30000019073486,87.9000015258789,双船
51827,1483249574,121.7120833,27.1477667,1.60000002384186,63.5999984741211,双船
51827,1483250172,121.7204,27.1491333,5.30000019073486,48.2999992370605,双船
51827,1483250771,121.7252333,27.1555167,2.79999995231628,39,双船
51827,1483251397,121.7298333,27.16255,3.90000009536743,97.6999969482422,双船
51827,1483251965,121.7381667,27.1565667,3.09999990463257,138,双船
51827,1483252563,121.7377,27.1474167,3.5,198.699996948242,双船
51827,1483253160,121.7363333,27.1404167,2.20000004768372,151,双船
51827,1483253758,121.7364,27.1343333,2.29999995231628,178.5,双船
51827,1483254356,121.7368333,27.12815,2.09999990463257,202.199996948242,双船
51827,1483254955,121.7363667,27.1215667,3.20000004768372,205.600006103516,双船
51827,1483255552,121.7361167,27.1153833,2.59999990463257,148.300003051758,双船
51827,1483256149,121.736,27.1093833,1.20000004768372,146.600006103516,双船
51827,1483256748,121.7363333,27.1036,1.10000002384186,193.5,双船
51827,1483257346,121.7373,27.0981167,2.90000009536743,77.5,双船
51827,1483257945,121.7423,27.1073167,4.09999990463257,16.3999996185303,双船
51827,1483258544,121.7420167,27.1163833,3.59999990463257,336.799987792969,双船
51827,1483259140,121.73935,27.1257,4.80000019073486,340.299987792969,双船
51827,1483259739,121.7367,27.1353167,3.79999995231628,20.2000007629395,双船
51827,1483260334,121.7340833,27.14495,3.90000009536743,322.700012207031,双船
51827,1483260935,121.72255,27.1499833,3.90000009536743,297,双船
51827,1483261538,121.7128,27.1565333,3.09999990463257,304.5,双船
51827,1483262139,121.7032667,27.1627333,3.59999990463257,318.299987792969,双船
51827,1483262734,121.6928167,27.1668667,3.90000009536743,270.399993896484,双船
51827,1483263350,121.6813833,27.1706667,3.70000004768372,279,双船
51827,1483263922,121.6708333,27.1732833,4.30000019073486,255.5,双船
51827,1483264519,121.6599,27.1766,3.70000004768372,267.700012207031,双船
51827,1483265117,121.6494333,27.1809833,4.30000019073486,316.899993896484,双船
51827,1483265716,121.6410167,27.18805,3.90000009536743,299.399993896484,双船
51827,1483266313,121.6309833,27.1901833,3.5,284.600006103516,双船
51827,1483266911,121.621,27.1899833,3.40000009536743,267.100006103516,双船
51827,1483267511,121.6111333,27.18935,3.40000009536743,280,双船
51827,1483268109,121.6011833,27.1900667,1.10000002384186,288,双船
51827,1483268707,121.6069667,27.1914833,2.70000004768372,99.6999969482422,双船
51827,1483269304,121.6068833,27.1909667,0.400000005960464,0,双船
51827,1483269903,121.6054167,27.1903,2,249.899993896484,双船
51827,1483270499,121.6072833,27.1901167,1.29999995231628,0,双船
51827,1483271100,121.6104,27.2023,2.79999995231628,23,双船
51827,1483271699,121.61005,27.21075,3.09999990463257,4.69999980926514,双船
51827,1483272298,121.60935,27.2189833,3.29999995231628,347.899993896484,双船
51827,1483272897,121.6092667,27.2270167,3.40000009536743,11,双船
51827,1483273496,121.6090667,27.2349667,3.5,30.3999996185303,双船
51827,1483274092,121.6095333,27.2426833,2.70000004768372,14.1000003814697,双船
51827,1483274690,121.6144833,27.2488333,3,63.2000007629395,双船
51827,1483275287,121.6226833,27.2523,2.90000009536743,47.9000015258789,双船
51827,1483275906,121.6314167,27.25635,3,83.8000030517578,双船
