37001,1483228906,121.6782833,27.3073333,0
37001,1483229100,121.677997081,27.304710826,263.77134409520545
37001,1483229400,121.677546766,27.3007466609,263.51918522391696
37001,1483229700,121.677487762,27.2981339454,268.70628638144
37001,1483230000,121.679831986,27.2999185721,37.281538077543914
37001,1483230300,121.680931639,27.3006467217,33.51105472598183
37001,1483230600,121.68210453,27.2991891474,308.8231792640246
37001,1483230900,121.683232975,27.2999778484,34.950749710393815
37001,1483231200,121.68409699,27.3000753127,6.435983228292495
37001,1483231500,121.6848202,27.299984271,352.82503053165965
37001,1483231800,121.685988555,27.299935376,357.60360217888586
37001,1483232100,121.686459761,27.2995164092,318.35851292385337
37001,1483232400,121.68672954,27.2988304293,291.4684922499878
37001,1483232700,121.685395088,27.2968271508,236.3310650109554
37001,1483233000,121.682443945,27.2903512085,245.5008346936682
37001,1483233300,121.681014737,27.2969140914,102.28556556350314
37001,1483233600,121.680393162,27.3041790948,94.89017055558965
37001,1483233686,121.6804333,27.30515,87.63269451177393
37001,1483243371,121.6743667,27.2440333,264.33124386429455
37001,1483243500,121.674453039,27.2423484493,272.93351630562876
37001,1483243800,121.67435138,27.2384474982,268.50720670853417
37001,1483244100,121.674506669,27.2345036137,272.25483543243723
37001,1483244400,121.674820052,27.2306632723,274.6651649981876
37001,1483244700,121.674812818,27.2269197073,269.88928276848736
37001,1483245000,121.67156794,27.2244589639,217.17475089443926
37001,1483245300,121.664960862,27.2281097955,151.07655265468577
37001,1483245600,121.66054064,27.2316934539,140.96687550729519
37001,1483245900,121.659623616,27.2377708865,98.58063202719346
37001,1483246200,121.65756967,27.2417392327,117.36528687531849
37001,1483246500,121.658747341,27.247180561,77.78778652313588
37001,1483246800,121.66025443,27.2521911731,73.25979441154506
37001,1483247100,121.661088404,27.2566803984,79.47599897915599
37001,1483247400,121.662790731,27.2611405722,69.10950502679943
37001,1483247700,121.662406607,27.2656175971,94.90390749448295
37001,1483248000,121.664193918,27.2701042377,68.27949904246694
37001,1483248300,121.664569565,27.2745221442,85.13992826582478
37001,1483248600,121.663947138,27.2787492541,98.37640945347947
37001,1483248900,121.664449647,27.2830830491,83.3860175158954
37001,1483249200,121.665196267,27.2874646202,80.32967796443731
