33446,1483229141,124.59015,27.1838667,0
33446,1483229400,124.590104785,27.1838183493,226.91945508601705
33446,1483229700,124.590083596,27.1837857487,236.97784983801296
33446,1483230000,124.590095879,27.1837782688,328.6601062621432
33446,1483230300,124.590129048,27.183783233,8.511928112437714
33446,1483230600,124.590162715,27.1837801049,354.6917207159893
33446,1483230900,124.590170509,27.1837813794,9.286995064581507
33446,1483231200,124.590110657,27.1838075159,156.4098044479295
33446,1483231500,124.590037354,27.1838330263,160.81143687668123
33446,1483231800,124.590038258,27.1838166684,273.16316593540824
33446,1483232100,124.590079239,27.1837852587,322.5318048761691
33446,1483232400,124.590103804,27.1837826026,353.82884664231926
33446,1483232700,124.590115162,27.1837865887,19.338567147981745
33446,1483233000,124.590120507,27.1837559494,279.8956193817023
33446,1483233300,124.590104029,27.183704578,252.21572613412806
33446,1483233600,124.590038328,27.1836578139,215.4421776903428
33446,1483233900,124.589969707,27.1836054935,217.32387708634351
33446,1483234200,124.589963905,27.1835327199,265.4416376405595
33446,1483234500,124.589982966,27.1834554321,283.85402862173885
33446,1483234800,124.589974192,27.183395639,261.6520323008496
33446,1483235100,124.589951522,27.1833668817,231.75052512125927
33446,1483235400,124.589934163,27.1833872241,130.47547927471737
33446,1483235700,124.58991794,27.1834017934,138.07411572480504
33446,1483236000,124.589897233,27.1833383183,251.93251343034507
33446,1483236300,124.589868989,27.1832392182,254.09219594213513
33446,1483236600,124.589829303,27.1831596718,243.48521767558668
33446,1483236900,124.58977107,27.1830878505,230.96472125686927
33446,1483237200,124.589685253,27.1830083943,222.79596926640474
33446,1483237500,124.589603009,27.1829362317,221.26438912386453
33446,1483237800,124.589562892,27.1828898851,229.1209722183264
33446,1483238100,124.589550343,27.1828672414,241.00504800577545
33446,1483238400,124.589547679,27.1828656916,210.18899362664766
33446,1483238700,124.589519452,27.1828213091,237.5438878200767
33446,1483239000,124.589423504,27.1826579828,239.5673815057055
33446,1483239300,124.589319138,27.1824869122,238.61365190508752
33446,1483239600,124.589275302,27.1824373687,228.4976557612169
33446,1483239900,124.589219808,27.1824183895,198.88092089908017
33446,1483240200,124.58907084,27.182326816,211.5798436309969
33446,1483240500,124.588887218,27.1822186775,210.49464294915902
33446,1483240800,124.588734339,27.1821562935,202.19846935232712
33446,1483241100,124.588601708,27.1821009712,202.64171985170418
33446,1483241400,124.588477995,27.1820110681,216.00616637682356
33446,1483241700,124.588334977,27.1819337599,208.3933830790792
33446,1483242000,124.588143098,27.1819184703,184.55590489254533
33446,1483242300,124.58795056,27.1819167661,180.50712543893457
33446,1483242600,124.587806866,27.1818789051,194.76100969447685
33446,1483242900,124.5876333,27.1818167,199.71740031608516
33446,1483243200,124.587350619,27.1817420448,194.79387230099888
33446,1483243500,124.587049113,27.1816999883,187.9408426485
33446,1483243800,124.586818467,27.1817352792,171.3007033319387
33446,1483244100,124.586613858,27.1818349704,154.0233673322066
33446,1483244400,124.586391926,27.1819865127,145.67348317262113
33446,1483244700,124.586179386,27.1821011154,151.66621740388806
