28418,1484037300,123.169619638,27.2825051747,287.0301803524698
30076,1484037300,122.302790115,29.9457754178,91.12238259833062
30417,1484037300,122.304500326,29.945881684,217.76731238215336
30569,1484037300,122.413384568,29.9210021021,154.3977962800717
31299,1484037300,123.257116323,27.2712213119,270.56683676246956
31300,1484037300,123.918349843,26.9294967976,327.0411977834312
33042,1484037300,123.311840724,27.2890427171,279.58286016188634
33060,1484037300,123.272135961,27.2799082006,273.4579217010676
33287,1484037300,120.64240406,27.7491223316,271.49751191831496
33288,1484037300,120.642316979,27.7492877521,122.21854856575733
33342,1484037300,120.775335789,27.6520864012,332.72464495195214
33343,1484037300,120.772636252,27.6534815905,333.6637772116464
33443,1484037300,120.698467101,27.7009253093,321.76895469168977
33444,1484037300,120.692655805,27.7053355492,317.04143644959885
33446,1484037300,123.932212565,26.9618327841,295.14205044979724
33471,1484037300,123.302078103,27.3586217164,276.0310416368943
33968,1484037300,120.707083935,27.6949302129,323.8361678687948
33969,1484037300,120.705069288,27.6956911756,322.8060207106193
34402,1484037300,120.780164934,27.6399086575,322.8523616869293
34403,1484037300,120.778947376,27.6412666429,322.9934934965882
36099,1484037300,120.642796794,27.7488222785,123.1549217103578
36195,1484037300,121.385797754,27.2227370608,84.63583940640913
36800,1484037300,120.749244247,27.6743499659,339.95701465370075
36859,1484037300,120.743790749,27.6766359695,340.16334850919753
36860,1484037300,120.778811989,27.6688113313,352.31823390439314
36870,1484037300,120.774684584,27.6690850632,351.3486951020761
36871,1484037300,120.640971454,27.7507128709,246.1408332939739
36887,1484037300,120.640995498,27.7507649342,194.15808557235874
36888,1484037300,120.689981954,27.7072241171,315.5893650509414
36941,1484037300,124.118996786,26.7589721629,280.5852234628632
36944,1484037300,120.677931313,27.7181978693,319.28767939377167
37000,1484037300,120.641773687,27.7492658348,201.5843261412845
37001,1484037300,121.791202426,27.0463118902,14.889493625723075
37002,1484037300,121.793735523,27.0428297589,8.698188241855643
37003,1484037300,120.643284936,27.7473306079,193.58991935473176
37004,1484037300,120.641932305,27.7497801021,86.0207642409389
37033,1484037300,120.644399675,27.7474462889,269.7411773200033
37034,1484037300,120.642696843,27.7490460972,330.3777059607079
37241,1484037300,120.651227089,27.7424115295,214.18266436757224
37242,1484037300,120.651040029,27.7425636648,150.14601109627668
37341,1484037300,121.667390082,27.3209336879,292.2639510570122
37626,1484037300,120.642299991,27.7491430889,90.32331562432506
37627,1484037300,120.642296923,27.7491549847,5.400909772703018
37667,1484037300,121.782887335,27.0358919702,60.354122599783736
38996,1484037300,120.648899817,27.7438260036,212.78564922562157
38997,1484037300,120.640999995,27.7506203666,287.61100993301665
40179,1484037300,123.20444808,27.3652987238,282.26122746149923
40180,1484037300,124.166739708,26.7537240683,296.0501358590666
42838,1484037300,120.642417865,27.7487429389,229.55655235130126
42856,1484037300,120.642712255,27.7492598665,40.81939510094712
42956,1484037300,120.647000001,27.7454293863,219.16646668358382
45994,1484037300,123.891848523,26.916427509,313.4418683608071
45995,1484037300,124.326606524,26.9467853049,280.4323543717654
51827,1484037300,121.34425589,27.1407263828,74.27967249759658
51828,1484037300,121.347496022,27.1408388645,77.47819808835868
52208,1484037300,120.641211161,27.7503302359,25.639858102660078
52882,1484037300,121.740017039,26.9264883809,77.92990222425733
52883,1484037300,121.745147651,26.9258981789,73.46071141260603
54254,1484037300,124.117291862,26.7452807585,325.6436886247462
54472,1484037300,120.642269085,27.7490919798,254.26092388235614
